country_code,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate,free_education_years,inbound_mobility_rate,outbound_mobility_rate
BN,Asia,2017,,3890.0,103.267280578613,14.46683,1.00008738040924,1.02799999713898,1.36289429664612,29230.0,,432772.0,74.943,1.881,0.0,3.760890007019043,28.80026054382324
BN,Asia,2018,,3989.0,102.325584411621,14.30505,1.0083624124527,1.02341997623444,1.34504663944244,28790.0,,437810.0,74.992,1.848,0.0,4.367010116577148,25.10880088806152
BN,Asia,2019,,4014.0,94.3204574584961,14.06389,1.00834703445435,1.0338499546051,1.35473465919495,31550.0,,442680.0,75.049,1.819,0.0,3.407449960708618,18.5951099395752
BN,Asia,2020,,4258.0,100.352867126465,,1.00382149219513,1.03349995613098,1.3371000289917,30810.0,,447404.0,75.114,1.796,0.0,3.724390029907227,22.87030029296875
BN,Asia,2021,,3983.0,,,,,1.35816872119904,29890.0,,451721.0,74.869,1.778,0.0,,
BN,Asia,2022,,3868.0,,,,,1.36636483669281,30970.0,,455370.0,72.917,1.764,0.0,,
BT,Asia,2013,5.25527000427246,3638.0,98.1294708251953,12.50473,1.00978004932404,1.08072996139526,0.826659977436066,2630.0,7.73873,725273.0,70.161,2.0,11.0,,43.06232833862305
BT,Asia,2014,5.54899978637695,,96.3531799316406,,1.01405000686646,1.07740998268127,,2670.0,12.84915,733139.0,70.504,1.923,11.0,,
BT,Asia,2015,5.78269910812378,2482.0,94.7904281616211,,1.0107319355011,1.06837999820709,,2740.0,,740618.0,70.797,1.835,11.0,,
BT,Asia,2016,5.89159393310547,2523.5,96.6217575073242,,1.00471997261047,1.10613000392914,,2880.0,,747866.0,71.119,1.738,11.0,,
BT,Asia,2017,6.22741651535034,2565.0,94.9668121337891,,0.998650312423706,1.11500000953674,1.00188910961151,2960.0,,754335.0,71.413,1.621,11.0,,
BT,Asia,2018,5.74371290206909,2511.0,84.5854797363281,13.10214,1.00030362606049,1.12988996505737,1.02024102210999,3150.0,,759759.0,71.711,1.517,11.0,,38.37479019165039
BT,Asia,2019,4.50982761383057,2481.0,75.7329788208008,,1.00695478916168,,1.02626419067383,3370.0,,764824.0,72.005,1.448,11.0,,
BT,Asia,2020,5.54341268539429,2793.0,82.713996887207,,1.01517379283905,,1.05751407146454,3040.0,,770006.0,72.253,1.502,11.0,,44.02602005004883
BT,Asia,2021,6.59838628768921,2787.0,90.5886001586914,,1.03652012348175,,1.15628504753113,3300.0,,775442.0,72.448,1.488,11.0,34.2347297668457,38.02256011962891
BT,Asia,2022,7.46982002258301,3118.0,78.2863311767578,,,,1.03093230724335,3600.0,,780914.0,72.754,1.478,11.0,,39.13592147827148
BW,Africa,2013,8.0172061920166,15035.0,95.2251205444336,,0.974829971790314,,,6950.0,,2140682.0,61.217,3.045,,,6.905089855194092
BW,Africa,2014,7.88874197006226,15200.0,81.8389892578125,,0.970340013504028,,1.19484996795654,6990.0,,2172044.0,62.167,3.027,,2.570379972457886,6.221970081329346
BW,Africa,2015,8.39457988739014,14533.0,,,0.977760016918182,,1.26716005802155,6140.0,,2203273.0,63.215,3.008,,1.630820035934448,5.326369762420654
BW,Africa,2016,8.73589324951172,,,,,,1.30353999137878,6060.0,,2234776.0,64.32,2.99,,2.631220102310181,5.979100227355957
BW,Africa,2017,7.80924463272095,,,,0.980758786201477,,1.30771005153656,6210.0,,2266747.0,65.42,2.969,,2.386539936065674,5.189899921417236
BW,Africa,2018,7.90538597106934,,,,,,,6680.0,,2299141.0,66.371,2.941,,,
BW,Africa,2019,8.39899635314941,,,,,,1.32228994369507,7520.0,,2332083.0,67.167,2.906,,2.259759902954102,5.127480030059814
BW,Africa,2020,8.05833625793457,,,,,,1.36037003993988,6600.0,,2365894.0,67.643,2.861,,2.200429916381836,4.65326976776123
BW,Africa,2021,,14313.0,,,0.98158997297287,1.11308002471924,1.36120998859406,7530.0,,2401441.0,63.303,2.827,,2.46697998046875,4.684939861297607
BW,Africa,2022,,16622.0,90.9643859863281,,,,1.39171135425568,8250.0,,2439892.0,68.749,2.785,,2.495409965515137,4.603630065917969
BY,Europe,2013,5.0094199180603,23150.0,94.8986587524414,15.72134,1.00190997123718,0.97503000497818,1.24205005168915,7030.0,,9443211.0,72.4707317073171,1.668,11.0,2.40871000289917,6.787189960479736
BY,Europe,2014,4.81832981109619,22383.0,94.2574462890625,15.62298,1.00313997268677,0.980769991874695,1.23312997817993,7620.0,,9448515.0,72.9707317073171,1.696,11.0,2.883430004119873,6.782100200653076
BY,Europe,2015,4.78750991821289,22029.0,94.0976409912109,15.56528,1.00155997276306,0.984759986400604,1.23211002349854,6740.0,,9461076.0,73.6243902439025,1.724,11.0,3.328439950942993,6.057610034942627
BY,Europe,2016,4.94654989242554,22385.0,94.376838684082,15.58064,1.00284004211426,0.983500003814697,1.21498000621796,5640.0,,9469379.0,73.8268292682927,1.733,11.0,3.727050065994263,5.80355978012085
BY,Europe,2017,4.79500007629395,22497.0,95.6138229370117,15.58523,0.994480013847351,0.984709978103638,1.18663001060486,5320.0,,9458989.0,74.1292682926829,1.541,11.0,4.195869922637939,5.354489803314209
BY,Europe,2018,5.38110017776489,22241.0,96.756591796875,15.40479,0.997730016708374,0.985859990119934,1.14785003662109,5730.0,,9438785.0,74.1756097560976,1.448,11.0,4.337230205535889,5.844220161437988
BY,Europe,2019,4.97948980331421,22269.0,99.1110763549805,,0.996460020542145,0.989629983901978,1.1104199886322,6370.0,,9419758.0,74.2268292682927,1.382,11.0,4.822549819946289,6.177340030670166
BY,Europe,2020,4.86263990402222,22266.0,95.6100616455078,,1.00022995471954,0.985059976577759,1.10801005363464,6410.0,,9379952.0,72.1385609756098,1.369,11.0,5.89247989654541,6.394320011138916
BY,Europe,2021,4.60641002655029,22500.0,93.5405120849609,,1.00468003749847,0.984879970550537,1.11246001720428,7040.0,,9302585.0,72.0714634146342,1.371,11.0,6.466650009155273,7.102550029754639
BY,Europe,2022,4.62823009490967,22534.0,93.2138977050781,,,,1.11029994487762,7210.0,,9228071.0,74.1033658536585,1.326,11.0,7.723390102386475,8.123600006103516
CD,Africa,2013,2.06221008300781,339928.0,66.7713775634766,9.60517,0.906289994716644,0.620310008525848,0.451629996299744,380.0,7.19307,75789395.0,57.795,6.527,6.0,1.177029967308044,1.885589957237244
CD,Africa,2014,1.95142996311188,383207.0,64.9911422729492,,0.909070014953613,0.621810019016266,,420.0,,78403242.0,58.236,6.483,6.0,,
CD,Africa,2015,2.17043995857239,414580.0,67.4965896606445,,0.992659986019135,0.639509975910187,,430.0,,81035531.0,58.658,6.437,6.0,,
CD,Africa,2016,2.1186900138855,,,,,,0.555149972438812,440.0,,83956415.0,59.081,6.392,6.0,0.4383699893951416,2.196419954299927
CD,Africa,2017,1.45494997501373,,,,,,,430.0,,87083398.0,59.495,6.349,6.0,,
CD,Africa,2018,,544039.0,,,0.938539981842041,,,460.0,,90047644.0,59.926,6.302,6.0,,
CD,Africa,2019,,,,,,,,490.0,,92947442.0,60.242,6.253,6.0,,
CD,Africa,2020,2.622638463974,446205.0,78.7289962768555,,0.947830021381378,,0.593029975891113,520.0,,95989998.0,60.428,6.206,6.0,0.4370900094509125,2.89424991607666
CD,Africa,2021,2.660484790802,511999.0,82.6475601196289,,,,,540.0,,99148932.0,60.044,6.156,6.0,,
CD,Africa,2022,3.002521276474,,,,,,,590.0,,102396968.0,60.979,6.106,6.0,,
CF,Africa,2013,2.6382143497467,,,,,,,360.0,,4642419.0,49.487,6.075,13.0,,
CF,Africa,2014,2.22015333175659,,,,,,,380.0,,4623182.0,40.265,6.099,13.0,,
CF,Africa,2015,1.91022861003876,,,,,,,390.0,,4629320.0,51.934,6.126,13.0,,
CF,Africa,2016,1.75408899784088,9756.0,36.9948997497559,,0.780099987983704,0.649670004844666,,400.0,,4713663.0,50.999,6.126,13.0,,
CF,Africa,2017,1.75365018844604,11334.0,48.7285652160645,,0.765718936920166,0.672689974308014,,420.0,,4793511.0,45.231,6.127,13.0,,
CF,Africa,2018,1.56587600708008,,,,,,,470.0,,4878657.0,52.297,6.108,13.0,,
CF,Africa,2019,1.76792073249817,,,,,,,500.0,,4944703.0,31.53,6.09,13.0,,
CF,Africa,2020,2.14468050003052,,,,,,,490.0,,5026628.0,50.596,6.059,13.0,,
CF,Africa,2021,1.87251687049866,,,,,,,510.0,,5112100.0,40.279,6.052,13.0,,
CF,Africa,2022,2.11509132385254,,,,,,,520.0,,5098039.0,18.818,6.023,13.0,,
CG,Africa,2013,,,,,1.01343548297882,,0.748780012130737,3560.0,,4857099.0,62.969,4.731,13.0,0.9287999868392944,33.05335998535156
CG,Africa,2014,3.18256998062134,,,,0.984804332256317,,,3800.0,,4975880.0,63.349,4.665,13.0,,
CG,Africa,2015,3.13882994651794,17759.0,70.3246002197266,,1.01142454147339,,0.693942308425903,3080.0,,5097581.0,63.662,4.607,13.0,,
CG,Africa,2016,,,,,,,,2260.0,,5222536.0,63.911,4.546,13.0,,
CG,Africa,2017,4.17236995697021,,,,,,0.668370008468628,1740.0,,5351011.0,64.203,4.496,13.0,,27.84174919128418
CG,Africa,2018,2.77167010307312,27845.0,65.1861267089844,,0.972339987754822,0.923711538314819,,2070.0,,5483118.0,64.472,4.442,13.0,,
CG,Africa,2019,3.55946898460388,,,,,,,2180.0,,5616661.0,63.152,4.38,13.0,,
CG,Africa,2020,4.61901378631592,,,,,,,2230.0,,5752791.0,64.391,4.329,13.0,,
CG,Africa,2021,3.67454195022583,,,,,,,2040.0,,5892183.0,64.192,4.28,13.0,,
CG,Africa,2022,2.95159220695496,,,,,,,2170.0,,6035104.0,65.0,4.215,13.0,,
CH,Europe,2013,4.91392993927002,46306.0,94.0501098632812,15.98027,0.998109996318817,0.975489974021912,1.01347005367279,90590.0,26.87479,8089346.0,82.7975609756098,1.52,9.0,16.8465404510498,4.366569995880127
CH,Europe,2014,4.93057012557983,47889.0,96.4781188964844,,1.00074994564056,,1.014279961586,88250.0,26.41578,8188649.0,83.1975609756098,1.54,9.0,17.10329055786133,4.260819911956787
CH,Europe,2015,4.99559020996094,,96.6313629150391,16.19401,0.997179985046387,0.9653599858284,1.03004002571106,86810.0,24.56797,8282396.0,82.8975609756098,1.54,9.0,17.18152046203613,4.326630115509033
CH,Europe,2016,4.98163986206055,49167.0,94.9024276733398,16.24938,0.993120014667511,0.962459981441498,1.02540004253387,83360.0,24.78876,8373338.0,83.6024390243903,1.54,9.0,17.58806991577148,4.550169944763184
CH,Europe,2017,5.01765012741089,51133.0,95.3591537475586,16.32844,0.993239998817444,0.956870019435883,1.04795002937317,80770.0,,8451840.0,83.5512195121951,1.52,9.0,17.75275993347168,4.785069942474365
CH,Europe,2018,4.93008995056152,51655.0,94.4237213134766,16.41327,0.993939995765686,0.951099991798401,1.05497002601624,82470.0,,8514329.0,83.7536585365854,1.52,9.0,17.69527053833008,5.379260063171387
CH,Europe,2019,5.01438999176025,52635.0,93.5932235717773,,0.995119988918304,0.946449995040894,1.06560003757477,83160.0,,8575280.0,83.9048780487805,1.48,13.0,17.7987003326416,5.572309970855713
CH,Europe,2020,5.27676010131836,53554.0,94.2758178710938,,0.993499994277954,0.94744998216629,1.0848799943924,81740.0,,8638167.0,83.0,1.46,13.0,18.14266967773438,5.831729888916016
CH,Europe,2021,5.03708982467651,54453.0,95.4812088012695,,,,1.10327994823456,90810.0,,8704546.0,83.7512195121951,1.52,13.0,18.43131065368652,5.637549877166748
CH,Europe,2022,4.88824462890625,55749.0,95.063606262207,,,,1.11602997779846,95480.0,,8777088.0,83.6048780487805,1.39,13.0,19.1284008026123,5.716450214385986
CI,Africa,2013,3.45860004425049,73691.0,51.7815589904785,,0.857890009880066,0.662658989429474,0.611620008945465,1240.0,13.57966,23939775.0,57.057,5.135,10.0,,5.571199893951416
CI,Africa,2014,3.31416988372803,74703.0,53.1275405883789,8.53671,0.867160022258759,0.6910799741745,0.574500024318695,1860.0,12.75758,24527395.0,57.772,5.071,10.0,1.677019953727722,6.039070129394531
CI,Africa,2015,3.49412989616394,80155.0,58.0733604431152,8.89246,0.880309998989105,0.703029990196228,0.651319980621338,1880.0,13.78098,25246342.0,58.281,4.97,10.0,1.798230051994324,6.013899803161621
CI,Africa,2016,3.93593001365662,85109.0,61.3673782348633,9.47921,0.896179974079132,0.718529999256134,0.688539981842041,1880.0,15.7917,25989405.0,58.814,4.873,10.0,2.133239984512329,6.511539936065674
CI,Africa,2017,3.73654007911682,88910.0,67.6764907836914,9.95474,0.911790013313293,0.743610024452209,0.701770007610321,1870.0,13.17057,26733372.0,59.315,4.757,10.0,2.173330068588257,6.385980129241943
CI,Africa,2018,3.21164989471436,93257.0,70.0334701538086,,0.926440000534058,0.768459975719452,,2010.0,13.27872,27464173.0,59.795,4.596,10.0,,
CI,Africa,2019,3.4130699634552,96255.0,73.4945068359375,,0.940569996833801,0.793129980564117,0.764500021934509,2120.0,,28193009.0,60.274,4.523,10.0,2.640640020370483,6.630330085754395
CI,Africa,2020,3.78674006462097,101085.0,75.5859832763672,,0.943599998950958,0.826719999313354,0.805649995803833,2120.0,,28915449.0,60.14,4.461,10.0,2.438810110092163,7.116330146789551
CI,Africa,2021,3.32718992233276,100263.0,73.7053680419922,,0.952820003032684,0.859139978885651,0.808950006961823,2300.0,,29639736.0,60.29,4.411,10.0,1.375489950180054,6.956419944763184
CI,Africa,2022,3.51197004318237,101670.0,68.5947036743164,,0.956358850002289,,0.805939972400665,2420.0,,30395002.0,61.562,4.349,10.0,1.412060022354126,6.542990207672119
CM,Africa,2013,2.6554799079895,,,,,0.854900002479553,0.768830001354218,1530.0,,21402376.0,58.73,4.905,6.0,,6.900619983673096
CM,Africa,2014,2.58396005630493,93738.0,73.6742401123047,11.83732,0.890879988670349,0.850319981575012,0.774119973182678,1570.0,,22059893.0,59.13,4.844,6.0,,7.163640022277832
CM,Africa,2015,2.65791988372803,105388.0,74.5130615234375,12.15103,0.898259997367859,0.855030000209808,0.797559976577759,1530.0,,22763414.0,59.687,4.841,6.0,,6.962230205535889
CM,Africa,2016,2.56234002113342,104860.0,73.3813705444336,12.10426,0.90038001537323,0.857959985733032,0.874870002269745,1470.0,,23454161.0,60.293,4.842,6.0,0.97257000207901,9.658539772033691
CM,Africa,2017,3.05962991714478,97984.0,68.2125701904297,,0.900560021400452,0.86700826883316,0.807439982891083,1410.0,,24128601.0,60.817,4.804,6.0,1.357750058174133,9.458169937133787
CM,Africa,2018,3.03096008300781,93723.0,64.431770324707,,0.901619970798492,0.865007758140564,0.87966001033783,1520.0,,24806383.0,61.189,4.74,6.0,2.813839912414551,8.336380004882812
CM,Africa,2019,3.04739952087402,96546.0,65.4423599243164,,0.901210010051727,0.865743100643158,0.866819977760315,1560.0,,25506095.0,61.695,4.651,6.0,3.716769933700562,7.676070213317871
CM,Africa,2020,3.10390138626099,100347.0,66.4576873779297,,,0.871883749961853,0.796720027923584,1540.0,,26210558.0,61.674,4.557,6.0,3.343980073928833,7.752019882202148
CM,Africa,2021,2.82764077186584,105989.0,68.7343215942383,,,1.0976597070694,0.793179988861084,1610.0,,26915758.0,61.146,4.468,6.0,3.154150009155273,7.612730026245117
CM,Africa,2022,2.61768436431885,114142.0,69.4347381591797,,,,0.805310010910034,1660.0,,27632771.0,62.443,4.397,6.0,2.053450107574463,7.943299770355225
CN,Asia,2013,4.1298041343689,5866510.0,,,0.997609972953796,,1.13402998447418,6740.0,,1363240000.0,76.452,1.714,9.0,0.2827999889850616,2.109139919281006
CN,Asia,2014,4.10536003112793,5859672.0,,,1.00072002410889,,1.15319001674652,7470.0,,1371860000.0,76.714,1.769,9.0,0.2581300139427185,1.836570024490356
CN,Asia,2015,4.24201250076294,5889014.0,,,1.00246000289917,,1.1701899766922,7890.0,,1379860000.0,76.975,1.67,9.0,0.2839199900627136,1.887629985809326
CN,Asia,2016,4.20638513565063,5933119.0,,,1.00508999824524,,1.18367004394531,8210.0,,1387790000.0,77.214,1.772,9.0,0.3133699893951416,1.975229978561401
CN,Asia,2017,4.11133146286011,6045682.0,,,1.00947999954224,,1.18761003017426,8670.0,,1396215000.0,77.235,1.795,9.0,0.3560299873352051,2.1038498878479
CN,Asia,2018,4.02442407608032,6201651.0,,,1.01135003566742,,1.19551002979279,9540.0,,1402760000.0,77.709,1.539,9.0,0.3967300057411194,2.22022008895874
CN,Asia,2019,4.05939483642578,6363952.0,,,1.0117199420929,,1.19866001605988,10310.0,,1407745000.0,77.94,1.496,9.0,0.4280900061130524,2.255680084228516
CN,Asia,2020,4.2333812713623,6526772.0,,,1.00977003574371,,1.18023002147675,10520.0,,1411100000.0,78.019,1.236,9.0,0.4480699896812439,2.208159923553467
CN,Asia,2021,3.98832511901855,6683229.0,,,1.00856995582581,,1.16430997848511,11950.0,,1412360000.0,78.117,1.117,9.0,0.4118199944496155,1.930189967155457
CN,Asia,2022,4.02356958389282,6703981.0,,,,,1.14534997940063,12860.0,,1412175000.0,78.202,1.034,9.0,0.3691099882125854,1.841639995574951
CV,Africa,2013,4.5615701675415,2955.0,89.6896667480469,13.48058,0.926639974117279,1.15306997299194,1.31316995620728,3840.0,14.50744,512225.0,73.481,2.067,8.0,0.9641900062561036,33.04497146606445
CV,Africa,2014,4.52134990692139,2965.0,93.9052124023438,13.40017,0.925050020217896,1.13718998432159,1.31412994861603,3750.0,16.47302,512326.0,73.788,2.031,8.0,1.351050019264221,23.68968963623047
CV,Africa,2015,4.80622005462646,2988.0,94.8530120849609,13.14307,0.931389987468719,1.11571002006531,1.30930995941162,3620.0,16.62463,512394.0,74.096,1.968,8.0,1.347900032997131,24.61590003967285
CV,Africa,2016,4.75475978851318,2995.0,89.9007110595703,13.04735,0.932200014591217,1.10441994667053,1.32632994651794,3580.0,17.06822,512554.0,74.35,1.966,8.0,0.9903299808502196,27.08419990539551
CV,Africa,2017,4.59278011322021,3016.0,83.4914398193359,12.9541,0.932910025119781,1.09838998317719,1.32400000095367,3620.0,16.65962,512893.0,74.71,1.93,8.0,0.8195400238037109,27.46299934387207
CV,Africa,2018,4.78792285919189,3043.0,81.7538375854492,12.7042,0.934210002422333,1.10310995578766,1.32348001003265,4040.0,,513415.0,74.84,1.804,8.0,1.440950036048889,31.70383071899414
CV,Africa,2019,4.16529989242554,3093.0,93.7569198608398,,0.942239999771118,1.08632004261017,,4420.0,,514104.0,75.449,1.698,8.0,,
CV,Africa,2020,,3110.0,85.5104904174805,,,,,3510.0,,514679.0,73.818,1.591,8.0,,
CV,Africa,2021,6.03750085830688,3070.0,87.521240234375,,,,,3870.0,,516649.0,74.424,1.554,8.0,,
CV,Africa,2022,4.67288541793823,,,,,,,4550.0,,519741.0,75.907,1.533,8.0,,
CY,Asia,2013,6.46747016906738,3977.0,98.3320693969727,14.00092,1.00226998329163,1.00426995754242,1.22517001628876,27860.0,31.53895,1183895.0,81.317,1.304,12.0,14.87876987457275,82.31707763671875
CY,Europe,2013,6.46747016906738,3977.0,98.3320693969727,14.00092,1.00226998329163,1.00426995754242,1.22517001628876,27860.0,31.53895,1183895.0,81.317,1.304,12.0,14.87876987457275,82.31707763671875
CY,Asia,2014,6.42111015319824,3967.0,99.8253784179688,14.25613,1.00852000713348,1.00076997280121,1.29545998573303,26590.0,32.09534,1201801.0,81.337,1.312,12.0,14.34934997558594,77.32227325439453
CY,Europe,2014,6.42111015319824,3967.0,99.8253784179688,14.25613,1.00852000713348,1.00076997280121,1.29545998573303,26590.0,32.09534,1201801.0,81.337,1.312,12.0,14.34934997558594,77.32227325439453
CY,Asia,2015,6.30491018295288,4513.0,96.8190612792969,14.57015,0.999809980392456,0.99277001619339,1.26347005367279,26090.0,32.18788,1219502.0,81.464,1.323,12.0,17.53215026855469,68.7054214477539
CY,Europe,2015,6.30491018295288,4513.0,96.8190612792969,14.57015,0.999809980392456,0.99277001619339,1.26347005367279,26090.0,32.18788,1219502.0,81.464,1.323,12.0,17.53215026855469,68.7054214477539
CY,Asia,2016,6.11811017990112,4597.0,98.4673919677734,14.74004,1.0035400390625,0.986299991607666,1.17028999328613,24840.0,31.88086,1237112.0,81.534,1.357,12.0,19.13896942138672,63.03686141967773
CY,Europe,2016,6.11811017990112,4597.0,98.4673919677734,14.74004,1.0035400390625,0.986299991607666,1.17028999328613,24840.0,31.88086,1237112.0,81.534,1.357,12.0,19.13896942138672,63.03686141967773
CY,Asia,2017,5.69961977005005,4640.0,101.269729614258,15.16887,1.00108003616333,0.984399974346161,1.15505003929138,25020.0,,1254275.0,81.543,1.323,12.0,23.08950042724609,54.03171920776367
CY,Europe,2017,5.69961977005005,4640.0,101.269729614258,15.16887,1.00108003616333,0.984399974346161,1.15505003929138,25020.0,,1254275.0,81.543,1.323,12.0,23.08950042724609,54.03171920776367
CY,Asia,2018,5.0253529548645,4786.0,101.87670135498,15.35606,0.99115002155304,0.975019991397858,1.07647001743317,27570.0,,1270737.0,81.556,1.319,12.0,23.899169921875,56.18302917480469
CY,Europe,2018,5.0253529548645,4786.0,101.87670135498,15.35606,0.99115002155304,0.975019991397858,1.07647001743317,27570.0,,1270737.0,81.556,1.319,12.0,23.899169921875,56.18302917480469
CY,Asia,2019,5.21260023117065,5063.0,102.545501708984,,0.993120014667511,0.968739986419678,1.05941998958588,28840.0,,1286671.0,81.454,1.33,12.0,26.06002998352051,52.10226058959961
CY,Europe,2019,5.21260023117065,5063.0,102.545501708984,,0.993120014667511,0.968739986419678,1.05941998958588,28840.0,,1286671.0,81.454,1.33,12.0,26.06002998352051,52.10226058959961
