country_code,country_name,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate
GW,GW,Africa,2020,,,,,,,,840.0,,2013255.0,61.343,4.075
GW,GW,Africa,2021,,,,,,,,890.0,,2058841.0,61.653,3.998
GW,GW,Africa,2022,,,,,,,,920.0,,2105529.0,63.605,3.911
CI,CI,Africa,2013,3.45860004425049,73691.0,51.7815589904785,,0.857890009880066,0.662658989429474,0.611620008945465,1240.0,13.57966,23939775.0,57.057,5.135
CI,CI,Africa,2014,3.31416988372803,74703.0,53.1275405883789,8.53671,0.867160022258759,0.6910799741745,0.574500024318695,1860.0,12.75758,24527395.0,57.772,5.071
CI,CI,Africa,2015,3.49412989616394,80155.0,58.0733604431152,8.89246,0.880309998989105,0.703029990196228,0.651319980621338,1880.0,13.78098,25246342.0,58.281,4.97
CI,CI,Africa,2016,3.93593001365662,85109.0,61.3673782348633,9.47921,0.896179974079132,0.718529999256134,0.688539981842041,1880.0,15.7917,25989405.0,58.814,4.873
CI,CI,Africa,2017,3.73654007911682,88910.0,67.6764907836914,9.95474,0.911790013313293,0.743610024452209,0.701770007610321,1870.0,13.17057,26733372.0,59.315,4.757
CI,CI,Africa,2018,3.21164989471436,93257.0,70.0334701538086,,0.926440000534058,0.768459975719452,,2010.0,13.27872,27464173.0,59.795,4.596
CI,CI,Africa,2019,3.4130699634552,96255.0,73.4945068359375,,0.940569996833801,0.793129980564117,0.764500021934509,2120.0,,28193009.0,60.274,4.523
CI,CI,Africa,2020,3.78674006462097,101085.0,75.5859832763672,,0.943599998950958,0.826719999313354,0.805649995803833,2120.0,,28915449.0,60.14,4.461
CI,CI,Africa,2021,3.32718992233276,100263.0,73.7053680419922,,0.952820003032684,0.859139978885651,0.808950006961823,2300.0,,29639736.0,60.29,4.411
CI,CI,Africa,2022,3.51197004318237,101670.0,68.5947036743164,,0.956358850002289,,0.805939972400665,2420.0,,30395002.0,61.562,4.349
KE,KE,Africa,2013,4.83721017837524,,,,,,,1130.0,,44986791.0,61.729,3.955
KE,KE,Africa,2014,4.7172999382019,260197.0,99.568962097168,,1.00738000869751,,,1250.0,10.63254,46051440.0,61.99,3.843
KE,KE,Africa,2015,4.9494514465332,266511.0,102.084579467773,,0.999469995498657,,0.699150025844574,1320.0,10.95105,47088526.0,62.279,3.766
KE,KE,Africa,2016,4.66556310653687,,102.726585388184,,1.00370001792908,,0.682569980621338,1490.0,,48139687.0,62.526,3.689
KE,KE,Africa,2017,4.26874256134033,,,,,,0.717939972877502,1540.0,,49197766.0,62.725,3.609
KE,KE,Africa,2018,5.32192516326904,,,,,,,1720.0,,50207107.0,62.825,3.536
KE,KE,Africa,2019,5.37359189987183,,,,0.970903754234314,,,1880.0,,51202827.0,62.939,3.433
KE,KE,Africa,2020,5.04574871063232,,,,,,,1910.0,,52217334.0,61.596,3.364
KE,KE,Africa,2021,4.89040184020996,,,,,,,2070.0,,53219166.0,61.225,3.312
KE,KE,Africa,2022,4.51101779937744,,,,,,,2170.0,,54252461.0,63.549,3.262
LS,LS,Africa,2013,7.28999996185303,11324.0,81.1170120239258,11.97322,0.961409986019135,1.34274995326996,1.29027998447418,1440.0,,2056504.0,49.547,3.283
LS,LS,Africa,2014,7.19999980926514,11167.0,80.4921646118164,11.92323,0.957130014896393,1.35592997074127,1.28848004341125,1330.0,,2080089.0,50.786,3.239
LS,LS,Africa,2015,7.64250230789185,10930.0,79.3446350097656,11.81651,0.950119972229004,1.34519004821777,1.32616996765137,1280.0,,2104611.0,51.83,3.217
LS,LS,Africa,2016,7.55247402191162,10687.0,81.1535415649414,,0.950150012969971,1.34837996959686,,1240.0,,2130422.0,52.908,3.18
LS,LS,Africa,2017,7.23117733001709,11167.0,,12.13149,0.949289977550507,1.34967005252838,1.37110996246338,1160.0,,2157110.0,53.874,3.105
LS,LS,Africa,2018,7.40291881561279,10235.0,,,0.950330018997192,1.23179304599762,1.34321999549866,1250.0,20.7122,2183603.0,54.638,3.016
LS,LS,Africa,2019,7.19406890869141,10193.0,82.8508071899414,,0.951355755329132,1.23651611804962,,1310.0,,2209405.0,55.249,2.924
LS,LS,Africa,2020,6.99799251556396,9932.0,76.1884078979492,,,,,1170.0,,2235727.0,55.133,2.846
LS,LS,Africa,2021,7.50747919082642,10011.0,82.8435745239258,,,,,1190.0,,2261542.0,54.209,2.769
LS,LS,Africa,2022,6.43347549438477,10022.0,74.5931243896484,,,,,1270.0,,2286110.0,56.812,2.716
LR,LR,Africa,2013,1.69078004360199,15688.0,,,,,,610.0,,4470239.0,59.992,4.749
LR,LR,Africa,2014,2.16898345947266,25812.0,58.0902557373047,,0.915729999542236,0.772669970989227,,620.0,,4564293.0,59.21,4.622
LR,LR,Africa,2015,2.11587476730347,22479.0,,,0.899469971656799,0.769400000572205,,620.0,3.94327,4659431.0,59.248,4.523
LR,LR,Africa,2016,2.11479687690735,30434.0,60.8017692565918,,0.993110001087189,,,610.0,14.49935,4755608.0,60.483,4.461
LR,LR,Africa,2017,2.24632501602173,28468.0,57.2440147399902,,0.990890026092529,,,620.0,,4848925.0,60.777,4.396
LR,LR,Africa,2018,2.41389799118042,,,,,,,620.0,,4944726.0,60.999,4.336
LR,LR,Africa,2019,2.16508197784424,,,,,,,600.0,,5043721.0,61.232,4.257
LR,LR,Africa,2020,2.13601422309875,29288.0,,,0.995360016822815,0.976689994335175,,570.0,,5149463.0,61.267,4.174
LR,LR,Africa,2021,2.11186790466309,31447.0,58.7495651245117,,,,,630.0,,5259323.0,61.166,4.089
LR,LR,Africa,2022,2.27609586715698,37210.0,58.1735000610352,,,,,680.0,,5373294.0,61.934,4.016
LY,LY,Africa,2013,,,,,,,,11960.0,,6304628.0,72.339,2.716
LY,LY,Africa,2014,,,,,,,,9130.0,,6427252.0,71.3,2.754
LY,LY,Africa,2015,,,,,,,,8370.0,,6531819.0,71.644,2.711
LY,LY,Africa,2016,,,,,,,,7670.0,,6632126.0,71.799,2.673
LY,LY,Africa,2017,,,,,,,,9760.0,,6738770.0,72.721,2.626
LY,LY,Africa,2018,,,,,,,,11000.0,,6849055.0,73.151,2.581
LY,LY,Africa,2019,,,,,,,,10100.0,,6951033.0,72.941,2.539
LY,LY,Africa,2020,,,,,,,,7010.0,,7045399.0,72.388,2.507
LY,LY,Africa,2021,,,,,,,,6930.0,,7135175.0,72.062,2.462
LY,LY,Africa,2022,,,,,,,,5960.0,,7223805.0,74.462,2.402
MG,MG,Africa,2013,2.40690064430237,27767.0,67.5378723144531,,0.992529988288879,,0.959789991378784,490.0,,24109290.0,63.161,4.527
MG,MG,Africa,2014,2.98742127418518,110528.0,67.4706878662109,10.43931,0.997259974479675,0.980729997158051,0.939790010452271,490.0,,24764348.0,63.261,4.421
MG,MG,Africa,2015,2.70418834686279,115640.0,67.60498046875,10.56871,0.999729990959167,0.989000022411346,0.925249993801117,460.0,,25426702.0,63.362,4.335
MG,MG,Africa,2016,2.69792056083679,116635.6,66.0451354980469,10.41318,1.00178003311157,0.994589984416962,0.940880000591278,440.0,,26099952.0,63.431,4.285
MG,MG,Africa,2017,2.70137405395508,120351.0,64.9911956787109,,1.00413024425507,1.01213002204895,0.951129972934723,450.0,,26788375.0,63.433,4.259
MG,MG,Africa,2018,3.04906916618347,122097.0,63.1228485107422,10.17392,1.00731003284454,1.02973997592926,0.969060003757477,470.0,,27494926.0,63.491,4.246
MG,MG,Africa,2019,3.01338386535645,126649.0,60.7599449157715,,1.01724004745483,1.0380699634552,0.983650028705597,490.0,,28219554.0,63.504,4.221
MG,MG,Africa,2020,3.25443387031555,129008.0,59.1633987426758,,,,0.984650015830994,450.0,,28953556.0,62.706,4.17
MG,MG,Africa,2021,3.19807553291321,133272.0,63.171989440918,,,,,480.0,,29691083.0,62.516,4.104
MG,MG,Africa,2022,3.13901996612549,133704.0,59.328971862793,,,,1.01875996589661,500.0,,30437261.0,63.068,4.036
MW,MW,Africa,2013,3.92116975784302,65044.0,78.0661315917969,,1.01822996139526,0.889289975166321,,590.0,7.75208,16161816.0,60.816,4.759
MW,MW,Africa,2014,3.66006016731262,66732.0,76.8393478393555,,1.01877999305725,0.8992999792099,,530.0,9.25883,16621538.0,61.651,4.569
MW,MW,Africa,2015,3.44449663162231,71363.0,,,1.02040994167328,0.912190020084381,,510.0,9.55053,17085587.0,62.324,4.384
MW,MW,Africa,2016,3.24413061141968,65928.0,35.6434135437012,,1.02665996551514,0.888409972190857,,490.0,8.15872,17557739.0,63.163,4.216
MW,MW,Africa,2017,3.57505488395691,71161.0,,,1.0315899848938,0.938220024108887,,480.0,,18039715.0,63.914,4.113
MW,MW,Africa,2018,3.32295989990234,75697.0,,,1.00899004936218,0.982129991054535,,490.0,,18528081.0,64.464,4.021
MW,MW,Africa,2019,,83431.0,76.2936706542969,,1.02989995479584,0.830479979515076,,540.0,,19025752.0,64.995,3.952
MW,MW,Africa,2020,,83031.0,,,,,,560.0,,19533888.0,65.216,3.877
MW,MW,Africa,2021,,84086.0,70.4764099121094,,,,,600.0,,20047258.0,64.782,3.791
MW,MW,Africa,2022,,84798.0,73.8953704833984,,,,,610.0,,20568728.0,66.037,3.72
ML,ML,Africa,2013,3.28465008735657,50095.0,51.8661117553711,7.37299,1.08888375759125,0.782620012760162,0.420610010623932,730.0,10.30013,17459615.0,57.052,6.491
ML,ML,Africa,2014,3.64819002151489,51363.0,50.7712593078613,7.54131,0.887199997901917,0.741140007972717,0.422600001096725,760.0,12.23003,18020267.0,57.482,6.441
ML,ML,Africa,2015,3.80152010917664,52148.0,48.5098495483398,7.34784,0.897539973258972,0.792569994926453,0.424299985170364,750.0,13.43451,18593022.0,57.852,6.385
ML,ML,Africa,2016,3.09477996826172,60288.0,48.5724182128906,7.40398,0.882719993591309,0.743889987468719,0.423171639442444,730.0,9.34227,19191289.0,58.286,6.319
ML,ML,Africa,2017,3.78976988792419,66418.0,46.9308013916016,7.46106,0.894479990005493,0.808340013027191,0.433807939291,720.0,12.3362,19813011.0,58.562,6.251
ML,ML,Africa,2018,3.55817008018494,65485.0,,,0.901000022888184,0.822969973087311,0.4756800532341,780.0,,20442030.0,58.873,6.118
ML,ML,Africa,2019,3.55504989624023,,,,,,0.507815957069397,800.0,,21068405.0,59.217,5.892
ML,ML,Africa,2020,3.95445990562439,63784.0,,,0.907537221908569,0.876078486442566,,780.0,,21713836.0,58.858,5.85
ML,ML,Africa,2021,4.36370992660522,68691.0,,,,,,800.0,,22388630.0,59.116,5.779
ML,ML,Africa,2022,4.03505516052246,,,,,,,830.0,,23072640.0,60.035,5.692
MR,MR,Africa,2013,2.29354000091553,16082.0,70.495491027832,8.67625,1.04841005802155,0.937510013580322,0.391299992799759,1890.0,8.51612,3734318.0,65.89,5.317
MR,MR,Africa,2014,2.55796432495117,17227.0,66.885986328125,,1.05532002449036,0.915300011634827,,1780.0,,3848514.0,66.207,5.261
MR,MR,Africa,2015,2.82956600189209,17669.0,66.717658996582,9.02561,1.04895997047424,0.930079996585846,0.446909993886948,1680.0,9.59914,3965959.0,66.498,5.211
MR,MR,Africa,2016,1.94405996799469,16536.0,,8.61794,1.06181001663208,0.971610009670258,0.452939987182617,1540.0,10.18348,4086657.0,66.823,5.157
MR,MR,Africa,2017,,16964.0,64.4499816894531,8.58834,1.06634998321533,1.00393998622894,0.453090012073517,1550.0,,4210600.0,67.088,5.106
MR,MR,Africa,2018,,19116.0,69.655891418457,9.07599,1.05808997154236,1.01653003692627,0.490000009536743,1680.0,,4337685.0,67.419,5.044
MR,MR,Africa,2019,1.82317996025085,16630.0,66.2812194824219,9.34855,1.06356000900269,1.05332005023956,0.556060016155243,1720.0,,4467708.0,67.64,4.984
MR,MR,Africa,2020,1.802649974823,,,,1.07184994220734,1.06531000137329,0.567089974880219,1720.0,,4600131.0,66.794,4.912
MR,MR,Africa,2021,1.891970038414,,,,,,,1810.0,,4734874.0,66.762,4.848
MR,MR,Africa,2022,2.44024252891541,,,,,,,2010.0,,4875637.0,68.281,4.77
MU,MU,Africa,2013,3.56775999069214,5512.0,96.7915496826172,14.80133,1.01698005199432,1.02850997447968,1.18503999710083,10090.0,11.45965,1258927.0,74.0170731707317,1.44
MU,MU,Africa,2014,4.81514978408813,5629.0,93.2743911743164,15.31831,1.02052998542786,1.01839995384216,1.18771994113922,10460.0,13.33654,1261208.0,74.1943902439024,1.43
MU,MU,Africa,2015,4.75847005844116,5400.0,96.0859909057617,15.05727,1.01762998104095,1.04367005825043,1.23322999477386,10410.0,12.51795,1262879.0,74.3531707317073,1.36
MU,MU,Africa,2016,4.88207006454468,5468.0,94.6057891845703,15.09777,1.01789999008179,1.04683005809784,1.21417999267578,10270.0,14.08182,1263747.0,74.3948780487805,1.4
MU,MU,Africa,2017,4.87887001037598,5184.0,91.7583999633789,15.0566,1.01774001121521,1.07121002674103,1.28329002857208,10560.0,15.73389,1264887.0,74.5146341463415,1.44
MU,MU,Africa,2018,4.67447996139526,5534.0,95.7337265014648,,1.02710998058319,1.05664002895355,1.28369998931885,11910.0,15.56837,1265577.0,74.4163414634146,1.41
MU,MU,Africa,2019,4.54195022583008,5639.0,92.6466064453125,,1.02578997612,1.02386999130249,1.2813800573349,12440.0,,1265985.0,74.2358536585366,1.4
MU,MU,Africa,2020,4.35243988037109,5903.0,92.6865234375,,1.02310848236084,,1.32176005840302,10220.0,,1266014.0,74.1770731707317,1.44
MU,MU,Africa,2021,4.67151021957397,5936.0,94.1515426635742,,1.0236599445343,1.04857003688812,1.33677995204926,10280.0,,1266334.0,73.680243902439,1.41
MU,MU,Africa,2022,4.84085988998413,,,,,,1.26436996459961,11010.0,,1262523.0,73.5146341463415,1.32
MA,MA,Africa,2013,,154754.0,93.8462524414062,,0.95592999458313,,0.961319983005524,3350.0,19.49905,33787571.0,72.117,2.478
MA,MA,Africa,2014,5.48276042938232,157019.0,95.4183883666992,,0.95608001947403,,0.963259994983673,3330.0,,34204780.0,72.522,2.425
MA,MA,Africa,2015,5.13336896896362,156072.0,95.7169036865234,,0.950020015239716,,0.947229981422424,3300.0,,34607588.0,72.894,2.406
MA,MA,Africa,2016,5.08530187606812,154252.0,94.2610397338867,,0.954039990901947,,0.910950005054474,3150.0,,35023457.0,73.228,2.396
MA,MA,Africa,2017,4.73564958572388,150198.0,91.4058609008789,13.50344,0.955569982528687,0.894900023937225,0.955869972705841,3160.0,,35446392.0,73.608,2.375
MA,MA,Africa,2018,4.96022701263428,161288.0,91.3554306030273,13.72117,0.960389971733093,0.914969980716705,0.972220003604889,3380.0,,35839760.0,73.946,2.354
MA,MA,Africa,2019,5.00325679779053,171812.0,94.3192291259766,13.95808,0.966050028800964,0.930130004882813,1.01232004165649,3510.0,,36210898.0,74.245,2.342
MA,MA,Africa,2020,6.28428268432617,166728.0,96.9155807495117,,0.970459997653961,0.95073002576828,1.03974997997284,3260.0,,36584208.0,73.133,2.32
MA,MA,Africa,2021,5.64273405075073,171569.0,100.300598144531,,0.972779989242554,0.969340026378632,1.09154999256134,3630.0,,36954442.0,73.385,2.288
MA,MA,Africa,2022,5.91224670410156,175292.0,101.028228759766,,,,1.11842000484467,3690.0,,37329064.0,75.161,2.256
MZ,MZ,Africa,2013,6.03576993942261,101372.0,51.5952606201172,9.94022,0.903230011463165,0.889240026473999,0.664349973201752,690.0,14.6503,25051611.0,57.189,5.43
MZ,MZ,Africa,2014,6.49390125274658,104051.0,51.2974395751953,9.87003,0.90938001871109,0.894890010356903,0.711430013179779,710.0,,25788475.0,57.965,5.304
MZ,MZ,Africa,2015,6.01083421707153,107976.0,51.8305511474609,9.87895,0.908519983291626,0.907100021839142,0.730040013790131,670.0,,26547572.0,58.711,5.245
MZ,MZ,Africa,2016,5.80086994171143,112730.0,,,0.920229971408844,0.938477694988251,0.788489997386932,550.0,,27337105.0,59.455,5.188
MZ,MZ,Africa,2017,5.48664999008179,117065.0,49.803840637207,9.97402,0.925230026245117,0.894429981708527,0.814220011234283,480.0,,28166393.0,60.148,5.128
MZ,MZ,Africa,2018,5.38976001739502,118743.0,55.0001602172852,,0.928269982337952,0.97542804479599,0.81852000951767,470.0,,29018644.0,60.79,5.07
MZ,MZ,Africa,2019,6.2863941192627,121488.0,58.0135307312012,,0.93352997303009,0.973486602306366,0.852650225162506,500.0,,29884380.0,61.306,5.016
MZ,MZ,Africa,2020,6.64256286621094,124777.0,61.5411491394043,,0.942839980125427,0.929619491100311,,480.0,,30783688.0,61.39,4.959
MZ,MZ,Africa,2021,6.49789762496948,,,,,,,490.0,,31707800.0,60.268,4.905
MZ,MZ,Africa,2022,6.16198396682739,133644.0,73.4155120849609,,,,,500.0,,32656246.0,63.011,4.84
,,Africa,2013,8.59541702270508,,92.923210144043,,0.957360029220581,,,5900.0,,2252508.0,58.468,3.653
,,Africa,2014,9.56250667572021,,,,,,1.39667999744415,5690.0,,2312139.0,59.311,3.635
,,Africa,2015,9.85076808929443,16803.0,,,0.958063304424286,,1.42072999477386,5180.0,,2374300.0,60.008,3.604
,,Africa,2016,10.592794418335,17456.0,,,0.961731910705566,,1.42105996608734,4580.0,,2439213.0,60.81,3.574
,,Africa,2017,9.70867252349854,18070.0,,,0.962949991226196,,1.49346995353699,4430.0,,2506853.0,61.661,3.511
,,Africa,2018,8.88112258911133,18335.0,100.320167541504,,0.966520011425018,,1.49185001850128,4670.0,,2577327.0,62.579,3.462
,,Africa,2019,9.32253170013428,18566.0,,,0.966419994831085,,1.49240005016327,4870.0,,2650494.0,63.546,3.404
,,Africa,2020,9.27799892425537,19038.0,,,0.96791535615921,,1.46957004070282,4240.0,,2728762.0,64.071,3.349
,,Africa,2021,10.3914480209351,19201.0,,,0.965432465076447,,,4140.0,,2810548.0,60.85,3.303
,,Africa,2022,9.67791175842285,19622.0,,,,,1.40192997455597,4300.0,,2889662.0,64.19,3.248
NE,NE,Africa,2013,3.68952989578247,59653.0,49.4299507141113,,0.836939990520477,0.705749988555908,,570.0,22.37595,18519898.0,58.364,7.445
NE,NE,Africa,2014,5.10368013381958,63688.0,59.7920684814453,,0.847649991512299,0.731599986553192,,590.0,29.66632,19215909.0,58.693,7.342
NE,NE,Africa,2015,4.48669004440308,66750.0,70.8624572753906,5.91809,0.84672999382019,0.735769987106323,0.479600012302399,560.0,22.53418,19939498.0,58.85,7.215
NE,NE,Africa,2016,2.95843005180359,72021.0,74.753303527832,6.21518,0.853169977664948,0.753069996833801,0.56045001745224,530.0,16.47221,20685753.0,59.228,7.043
NE,NE,Africa,2017,2.57818007469177,76185.0,65.7938690185547,6.40677,0.864979982376099,0.747870028018951,0.49210000038147,520.0,13.30223,21435446.0,59.524,6.874
NE,NE,Africa,2018,3.44956994056702,68975.0,,,0.864385008811951,,0.414380013942719,580.0,,22188069.0,59.765,6.706
NE,NE,Africa,2019,3.52622723579407,67285.0,65.3655014038086,,0.87730997800827,,0.636170029640198,610.0,,22947757.0,60.031,6.537
NE,NE,Africa,2020,3.81920099258423,73533.0,53.8511238098145,,0.898125231266022,,0.481017291545868,560.0,,23717613.0,59.89,6.369
NE,NE,Africa,2021,3.82175827026367,69272.0,60.9836807250977,,0.912519991397858,,,600.0,,24502140.0,59.542,6.2
NE,NE,Africa,2022,4.10143089294434,67536.0,52.9879188537598,,,,,600.0,,25311973.0,60.398,6.135
NG,NG,Africa,2013,0.534206748008728,,,,0.974839985370636,0.909910023212433,,2600.0,,181049443.0,51.827,5.694
NG,NG,Africa,2014,0.470742553472519,,,,0.98539000749588,0.893069982528687,,2870.0,,185896915.0,51.94,5.622
NG,NG,Africa,2015,0.436954915523529,523429.0,,,0.937149107456207,0.915030002593994,,2760.0,,190671878.0,51.939,5.503
NG,NG,Africa,2016,0.393045634031296,453248.0,,,0.942709982395172,0.903169989585876,,2370.0,,195443700.0,52.189,5.343
NG,NG,Africa,2017,0.396354019641876,480112.0,,,0.943077504634857,,0.786877393722534,2020.0,,200254579.0,52.397,5.182
NG,NG,Africa,2018,0.419998496770859,913579.0,,,0.977930009365082,0.951550006866455,0.725514054298401,1950.0,,204938755.0,52.669,5.021
NG,NG,Africa,2019,0.358478993177414,1001336.0,,,1.00997877120972,,,2050.0,,209485641.0,53.009,4.861
NG,NG,Africa,2020,0.359637647867203,823581.0,,,,,,2060.0,,213996181.0,53.072,4.7
NG,NG,Africa,2021,0.381919115781784,913305.0,,,,,,2110.0,,218529286.0,53.455,4.636
NG,NG,Africa,2022,0.348516702651978,,,,,,,2120.0,,223150896.0,54.079,4.552
RW,RW,Africa,2013,4.7421498298645,40159.0,58.8075218200684,11.51414,1.02392995357513,1.07623994350433,0.783529996871948,710.0,6.54429,11093340.0,64.651,4.136
RW,RW,Africa,2014,4.19644021987915,41193.0,64.2973022460938,11.45512,1.02469003200531,1.09551000595093,0.820379972457886,720.0,,11364757.0,65.088,4.117
RW,RW,Africa,2015,3.64711999893188,42005.0,63.1980590820312,11.09285,1.01361000537872,1.08518004417419,0.777480006217957,740.0,5.54209,11640022.0,65.419,4.108
RW,RW,Africa,2016,3.43483996391296,43558.0,67.745002746582,11.49982,0.99879002571106,1.09850001335144,0.767970025539398,730.0,5.47035,11919183.0,65.733,4.106
RW,RW,Africa,2017,3.1247398853302,43906.0,76.0721817016602,11.49604,0.992640018463135,1.12241005897522,0.887170016765594,720.0,,12202060.0,66.14,4.084
RW,RW,Africa,2018,3.07375001907349,42073.0,84.2233428955078,11.18666,0.986310005187988,1.12419998645782,0.796370029449463,770.0,4.25557,12487996.0,66.354,4.047
RW,RW,Africa,2019,3.23868060112,43878.0,95.9773025512695,11.23097,0.979759991168976,1.1319500207901,0.82098001241684,820.0,,12776103.0,66.691,3.985
RW,RW,Africa,2020,3.33394289016724,,,,,,0.7846400141716,770.0,,13065837.0,66.953,3.913
RW,RW,Africa,2021,5.58984994888306,60666.0,95.4018173217773,,0.993879973888397,1.1450400352478,0.784991860389709,840.0,,13355260.0,66.85,3.841
RW,RW,Africa,2022,4.74623012542725,63046.0,,,,,0.759370028972626,940.0,,13651030.0,67.528,3.778
ST,ST,Africa,2013,6.68509006500244,1107.0,95.739860534668,,0.979700028896332,1.10787999629974,,1330.0,17.50715,193148.0,64.93,4.584
ST,ST,Africa,2014,4.43216991424561,1054.0,87.5100173950195,11.57118,0.964569985866547,1.10083997249603,0.868229985237122,1440.0,11.87365,196767.0,65.478,4.485
ST,ST,Africa,2015,4.69794988632202,917.0,88.8216934204102,12.38349,0.961290001869202,1.11158001422882,1.02755999565125,1400.0,,200291.0,66.023,4.354
ST,ST,Africa,2016,6.11515998840332,1132.0,79.1776733398438,,0.957469999790192,1.13935995101929,1.10856437683105,1420.0,,203689.0,66.563,4.203
ST,ST,Africa,2017,5.87489986419678,1193.0,84.653190612793,,0.967360019683838,1.1557400226593,1.09461987018585,1440.0,,206970.0,67.074,4.069
ST,ST,Africa,2018,5.62454986572266,1274.0,85.1124114990234,,,,1.1628634929657,1660.0,,210187.0,67.602,3.977
ST,ST,Africa,2019,5.89931058883667,1231.0,87.9679641723633,,,,0.977992415428162,1810.0,,213392.0,68.043,3.9
ST,ST,Africa,2020,5.0152382850647,,,,,,,2030.0,,217435.0,67.979,3.827
ST,ST,Africa,2021,5.51617622375488,,,,,,1.18775689601898,2220.0,,221961.0,68.026,3.759
